run_id,ALD_prep_time,ALD_purge_flow_rate,ALD_purge_plasma_flow_rate,ALD_purge_time,Ar_plasma_flow_rate,Ar_process_flow_rate,H2_plasma_flow_rate,LC_preset,N2_plasma_flow_rate,Number_of_ALD_cycles,RF_power_setpoint,Sample_name,TC_preset,ald_valves_delay,plasma_duration,plasma_prep_time,plasma_pressure,plasma_purge_time,precursor_dose_time,precursor_purge_time,process_pressure,Initial_thickness,Temperature,dep_rate_fit,dep_rate_mean,dep_rate_direct,dep_rate_deviation,fit_diff_variation,is_prior,from_recommendation_id,campaign_id
0tdtf00bkxtqs000z1qv9es51c,3375,17,0,3860,0,51,27,50,0,25,142,260318_TDMAT_Campaign0027,30,10,3419,2305,169,7492,2619,3860,123,81.117,150,0.1024253571428572,0.10232857142857098,0.10204000000000008,0.007701245592338317,0.6444735439135642,False,0tdtf00bhhstn0007qr61c4px0,0tdsxswy51t3x000g5286egb3g
0tdtfbfp5hw7k000jz9qz29hsg,452,15,0,2316,0,78,99,50,0,25,121,260318_TDMAT_Campaign0027,30,10,2119,4711,152,9403,2497,2316,256,83.628,150,0.06847821428571414,0.06930714285714247,0.07055999999999983,0.008849411948640052,0.654639856240214,False,0tdtfbfp25rv9000vz9jg0jd0w,0tdsxswy51t3x000g5286egb3g
0tdtfnr36ssw7000knj0cybp8c,1951,10,0,1175,0,80,54,50,0,25,241,260318_TDMAT_Campaign0027,30,10,1139,533,88,5799,2723,1175,184,85.339,150,0.062157142857142834,0.061650000000000205,0.06043999999999983,0.006912695360196121,0.5892650585224194,False,0tdtfnr325y8s000e3gpd66bsg,0tdsxswy51t3x000g5286egb3g
0tdtfwc985rbq000jygh2xd5a4,640,14,0,550,0,25,72,50,0,25,262,260318_TDMAT_Campaign0027,30,10,4425,2877,275,630,3169,550,282,86.827,150,0.0,0.0,-0.0006000000000000227,1e-06,0.08445618582799622,False,0tdtfwc925v3d000qz4y1nh0j0,0tdsxswy51t3x000g5286egb3g
0tdtfwph51ysh000b96vh3jeq8,1233,7,0,2905,0,26,38,50,0,25,295,260318_TDMAT_Campaign0027,30,10,2388,4217,255,9886,1939,2905,44,86.83,150,0.08949928571428559,0.09071428571428543,0.09052000000000021,0.009478235003181809,0.7430054702627688,False,0tdtfwph2dswn000a5ckg9bh6w,0tdsxswy51t3x000g5286egb3g
0tdtg7krs5rvv000rn6hxty6g8,1859,11,0,1904,0,33,96,50,0,25,51,260318_TDMAT_Campaign0027,30,10,3070,2259,129,2529,3478,1904,61,89.061,150,0.13294035714285737,0.13173571428571457,0.1296799999999996,0.01978804137939703,1.0193563231232894,False,0tdtg7krfss8z000rfgav864ac,0tdsxswy51t3x000g5286egb3g
0tdtgf6wt1vq3000vzeseww1fr,1027,13,0,4538,0,33,64,50,0,25,190,260318_TDMAT_Campaign0027,30,10,3722,4222,138,5494,1035,4538,236,92.334,150,0.0,0.0,0.001080000000000041,1e-06,0.1573330660514105,False,0tdtgf6whszp7000jdsbtzwbqg,0tdsxswy51t3x000g5286egb3g
0tdtgfh4n9y1f000g7xs48157m,361,5,0,2859,0,65,70,50,0,25,200,260318_TDMAT_Campaign0027,30,10,1471,1107,34,2081,4323,2859,240,92.374,150,0.06902714285714251,0.06917857142857185,0.08596000000000004,0.006519988888182909,0.7900949877175436,False,0tdtgfh46hxa3000skx3bab0r4,0tdsxswy51t3x000g5286egb3g
0tdtgpcvcdwnx000q6retf0a1m,3998,7,0,4929,0,49,43,50,0,25,253,260318_TDMAT_Campaign0027,30,10,2003,3375,264,694,4541,4929,220,94.457,150,0.0,0.0,-0.00027999999999963167,1e-06,0.11552246421127038,False,0tdtgpctz9v8300072zs04dkng,0tdsxswy51t3x000g5286egb3g
0tdtgpq521w73000e1bh7drnn4,986,14,0,3114,0,73,68,50,0,25,181,260318_TDMAT_Campaign0027,30,10,444,3248,236,5644,2308,3114,126,94.466,150,0.08155535714285712,0.08393571428571432,0.09088000000000022,0.0195978354177506,1.8753594777716647,False,0tdtgpq4zdths000d47rrr379g,0tdsxswy51t3x000g5286egb3g
0tdtgz1pcsy2n0005yz9kznqa4,2621,17,0,748,0,39,66,50,0,25,173,260318_TDMAT_Campaign0027,30,10,3216,2934,234,6862,2974,748,91,96.698,150,0.09042285714285703,0.08749285714285751,0.09896000000000015,0.021913285738033215,1.0380530462645154,False,0tdtgz1p81rnq000rt4gbhyy5r,0tdsxswy51t3x000g5286egb3g
0tdth7vx7hxbh000jrj87q6r3g,3983,10,0,3063,0,84,66,50,0,25,141,260318_TDMAT_Campaign0027,30,10,3751,2078,196,4053,1518,3063,131,99.157,150,0.04487678571428576,0.04354285714285717,0.05172000000000025,0.015278870296951663,0.6413196445147588,False,0tdth7vx2dyzs000z5q6zmrwpw,0tdsxswy51t3x000g5286egb3g
0tdthh7bbnx0h000c15d8ga878,2186,14,0,2640,0,67,89,50,0,25,286,260318_TDMAT_Campaign0027,30,10,3542,2876,90,3065,2577,2640,219,100.37,150,0.07219857142857161,0.07165714285714334,0.0775999999999999,0.00709191836687758,0.6642985194323835,False,0tdthh7b4ss6z000kdsbs2ybe8,0tdsxswy51t3x000g5286egb3g
0tdthssz55x6n0000bc18z62z8,161,11,0,3897,0,26,35,50,0,25,179,260318_TDMAT_Campaign0027,30,10,4538,167,146,8435,1912,3897,123,102.22,150,0.0631464285714285,0.06307857142857135,0.06680000000000007,0.006068205026601916,0.7479700631120662,False,0tdthssywdrkk000drmzdzhcc4,0tdsxswy51t3x000g5286egb3g
0tdtj3r3dhs650005vy9zm15yg,785,6,0,2359,0,51,96,50,0,25,170,260318_TDMAT_Campaign0027,30,10,2972,491,178,8190,2440,2359,71,103.81,150,0.07112714285714306,0.07159285714285753,0.07439999999999998,0.006804773984459982,0.6349569607919456,False,0tdtj3r369wrn0008mvrpkkvaw,0tdsxswy51t3x000g5286egb3g
0tdtjcbxc1ypn0004wk4g6bhyw,3955,8,0,513,0,29,70,50,0,25,151,260318_TDMAT_Campaign0027,30,10,2322,2709,281,6839,1260,513,156,105.6,150,0.0,0.0,-0.0007999999999998409,1e-06,0.09664636367340117,False,0tdtjcbx4dwj5000k0teqc875r,0tdsxswy51t3x000g5286egb3g
0tdtjcp73nyad000mtsx9455hm,3357,19,0,437,0,73,55,50,0,25,60,260318_TDMAT_Campaign0027,30,10,4573,214,184,6787,2314,437,171,105.59,150,0.07107785714285692,0.07123571428571397,0.0775999999999999,0.008544890465138767,0.9800181279523275,False,0tdtjcp6rnsy3000x6nwy13450,0tdsxswy51t3x000g5286egb3g
0tdtjmqcqxwbx000036znb676r,2592,11,0,1069,0,41,50,50,0,25,81,260318_TDMAT_Campaign0027,30,10,3827,2833,63,2391,4619,1069,71,107.45,150,0.09875321428571404,0.09947857142857076,0.09920000000000016,0.007586847507498178,1.6957270103992523,False,0tdtjmqcmdxzf0007sk3kweqt8,0tdsxswy51t3x000g5286egb3g
0tdtjww4hhzzn000pgc7sayr68,2449,19,0,4325,0,46,59,50,0,25,224,260318_TDMAT_Campaign0027,30,10,1416,166,140,1070,106,4325,55,109.91,150,0.016555357142856813,0.025460000000001058,0.017200000000000274,0.011937604449808325,0.6520753630422296,False,0tdtjww48ny4v000wszdk6m24r,0tdsxswy51t3x000g5286egb3g
0tdtk3825dt4d000aym3w9y904,2436,5,0,4661,0,85,82,50,0,25,218,260318_TDMAT_Campaign0027,30,10,1679,4977,56,3088,404,4661,230,110.31,150,0.006732499999999979,0.006814285714285566,0.013999999999999773,0.00412862085981584,0.8415745695838106,False,0tdtk3822dy75000hh64xqkezw,0tdsxswy51t3x000g5286egb3g
0tdtkcrr3sztk000gaym7bpqz4,1998,15,0,1976,0,75,45,50,0,25,249,260318_TDMAT_Campaign0027,30,10,295,545,108,6715,2552,1976,142,110.57,150,0.05712892857142851,0.05839999999999991,0.06400000000000033,0.015533144286607294,3.373457067924765,False,0tdtkcrr0hzpz000tz5nnm462w,0tdsxswy51t3x000g5286egb3g
0tdtkm07p9yts000a65yspkc18,326,19,0,3073,0,87,43,50,0,25,28,260318_TDMAT_Campaign0027,30,10,4498,3778,206,4248,333,3073,297,112.14,150,0.009383571428571153,0.009507692307692012,0.02079999999999984,0.005457452426017225,2.0894052974205115,False,0tdtkm07fxt3s000tjjqh4r414,0tdsxswy51t3x000g5286egb3g
0tdtkwgaqnxsv0001p1aa9rb7c,1903,13,0,1630,0,37,92,50,0,25,74,260318_TDMAT_Campaign0027,30,10,4897,4151,26,3424,4198,1630,252,112.56,150,0.0,0.0,-0.00160000000000025,1e-06,0.14461505853681292,False,0tdtkwgagdt33000d6qr0x3pmm,0tdsxswy51t3x000g5286egb3g
0tdtkwtkr5wks000yxxjr8tz6w,2661,11,0,4299,0,73,91,50,0,25,292,260318_TDMAT_Campaign0027,30,10,2305,51,142,7876,683,4299,120,112.54,150,0.021089285714285817,0.021785714285714772,0.021199999999999476,0.009890100183144407,0.43376733144415913,False,0tdtkwtkh5vwd0001sbzw4kjm4,0tdsxswy51t3x000g5286egb3g
