,rmse_all_exp,rmse_all_exp_sem,rmse_current_exp,rmse_current_exp_sem,information_gain
40,0.05170693706687526,0.004640355556633128,0.05640582095261196,0.005712154031035061,
41,0.05183224070640279,0.00469454190159881,0.05643266325261722,0.0057790588589379625,
42,0.05180620413530552,0.004656328832033226,0.056592359633054555,0.005729217455768238,
43,0.05204849633910685,0.004680865261510618,0.05685172142016793,0.005760116597025633,
44,0.05207165775004448,0.00468815128146114,0.056882199166043146,0.00576953582841663,
45,0.0521196559829515,0.004689630284956744,0.056922449914635964,0.005770790476262005,
46,0.052060199340192626,0.004691583558808477,0.05687440557922455,0.005773742771973824,
47,0.05205028397003689,0.004697145161752464,0.05687249474256858,0.005781416708413389,
48,0.05212262214319411,0.004700818419466051,0.056934650403546797,0.005785409718027157,
49,0.04864169688089918,0.004037965456203168,0.053030393715391956,0.004955862459287246,
50,0.04857906853335214,0.004042551287005081,0.05295498846892915,0.0049618381400662005,
51,0.04285028387584609,0.003637468402143542,0.045076942415123125,0.0044280970631235365,
52,0.05073353974601383,0.004280484502937183,0.055099331162188486,0.005242215874668883,
53,0.04307072196620483,0.0036666144772888667,0.04528513010116484,0.004464844963915771,
54,0.04629866460326819,0.0040254035865814625,0.04959217106105818,0.004929472405353671,
55,0.04180421310031425,0.0035191149048223883,0.043666913610869613,0.004283747446859799,
56,0.04171553009092408,0.0035105815894645267,0.04355232677538007,0.004272294813627216,
57,0.042620647307339714,0.003436664554849715,0.043677830164496965,0.00416465976053671,
58,0.0424162709269096,0.0034294290777743706,0.043446816206495646,0.004155003142145113,
59,0.041714608926752744,0.0034036186155061744,0.04266071941715542,0.004109875279669025,
60,0.04187080914082743,0.0034163105942611022,0.04279120840865433,0.004125843712526299,
61,0.04161872581507254,0.003412669461821603,0.04265049873946227,0.0041235546443843295,
62,0.04167582662325717,0.003412607525322522,0.04266981261391362,0.004126897080921469,
63,0.04223323768352289,0.0034409489551401524,0.0430967859684012,0.004164040779671724,
64,0.0423276168367771,0.0034503192045709044,0.04318688611317159,0.004175891551063819,
65,0.03937406076586322,0.0029309745213999356,0.04053226939604812,0.003394184066158671,
66,0.03936705190225892,0.002934759052712254,0.04056003848903655,0.0034057908488881027,
67,0.039164859405093885,0.002933227225272815,0.04033475419119704,0.003417101508190237,
68,0.038925109875258435,0.002914283713703025,0.04001039551440675,0.0033900677265481303,
69,0.03914255959957818,0.0029342037388247018,0.04031530765500745,0.0034190330256618413,
70,0.03916318119738761,0.0029322000991177316,0.04032377154678468,0.0034149679399837316,
