run_id,ALD_prep_time,ALD_purge_flow_rate,ALD_purge_plasma_flow_rate,ALD_purge_time,Ar_plasma_flow_rate,Ar_process_flow_rate,H2_plasma_flow_rate,LC_preset,N2_plasma_flow_rate,Number_of_ALD_cycles,RF_power_setpoint,Sample_name,TC_preset,ald_valves_delay,plasma_duration,plasma_prep_time,plasma_pressure,plasma_purge_time,precursor_dose_time,precursor_purge_time,process_pressure,Initial_thickness,Temperature,dep_rate_fit,dep_rate_mean,dep_rate_direct,dep_rate_deviation,fit_diff_variation,is_prior,from_recommendation_id,campaign_id
0t5vj795p1zkn000q0w5kjz1n4,102,19,0,4992,0,99,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,100,10,25,9997,102,4992,6,19.95,150,0.0,0.0,-0.0008400000000000318,1e-06,0.09981074146539404,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vj7wrjxtcd000ypk8ttmp8g,3997,19,0,7,0,99,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,107,14,299,9999,2677,7,299,19.911,150,0.04415214285714283,0.04828461538461545,0.044119999999999916,0.007483504542437574,5.780276149511812,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vjfnyt5wds0001af389kytg,107,12,0,34,0,99,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,140,17,298,45,4996,34,5,20.934,150,0.0,0.0,-0.0006000000000000227,1e-06,0.07549645483890599,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vjg7spsy5f000twknvzgshr,102,19,0,7,0,25,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4999,10,25,9996,2409,7,5,20.903,150,0.10606107142857141,0.10619999999999992,0.1162400000000001,0.008569297354092408,3.779982769307881,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vjr9a4nwy30007k0zbrfr5g,3997,1,0,4999,0,99,25,50,0,25,26,250905_TDMAT_Campaign0019_02_GP,30,10,102,10,299,9998,4998,4999,5,23.577,150,0.0,0.0,-0.002080000000000126,1e-06,0.28776226105509706,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vjrwfd5xs3000zyw17832nr,107,1,0,5,0,99,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4997,4999,299,9990,101,5,6,23.481,150,0.0009210714285714009,0.004033333333332223,0.006239999999999952,0.002260285134420917,0.7627414680036726,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vk20n41rfz000k0ndjgw3y4,3997,11,0,11,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4987,4997,25,31,112,11,5,23.532,150,0.0031850000000000125,0.0031714285714285395,0.000759999999999934,0.0009873692111785008,1.2404924261404877,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vk8rr35v0b0001zdt09j270,3981,19,0,26,0,99,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4967,28,299,26,104,26,299,23.532,150,0.0015560714285714054,0.006071428571428125,0.008119999999999976,0.0031253407977436696,1.4838012999866437,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vkdg1d9wff000j89br0kxeg,106,1,0,4998,0,99,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4991,4998,299,12,100,4998,5,23.667,150,0.0,0.0,-0.0008800000000000807,1e-06,0.1685585065134537,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vke466xzws000vrq24g5w7w,102,10,0,4998,0,99,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,102,11,25,15,100,4998,5,23.62,150,0.0,0.0,-0.0005599999999999738,1e-06,0.10797943640801398,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vkepghnyvv000ws5a1aw1t8,3975,1,0,4979,0,25,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4955,4997,299,10,4994,4979,6,23.591,150,0.2397175,0.24445,0.21655999999999992,0.04107040557732239,6.805623269675971,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vkv623xzfq000prh0m6j0p0,104,1,0,4993,0,99,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4993,17,25,9991,4999,4993,299,28.913,150,0.039905714285714274,0.038314285714285745,0.04939999999999998,0.012226601977588169,1.5352743839693912,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vm84jj9zan000ahhjwxhdnm,3984,19,0,4988,0,99,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4999,4997,299,12,4997,4988,5,29.969,150,0.0,0.0,-0.0016800000000000636,1e-06,0.167693341428019,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vm8rpp9ryq000my9nz07nfr,3992,1,0,7,0,25,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,110,16,25,9988,103,7,5,29.887,150,0.007226785714285759,0.006985714285714246,0.004159999999999968,0.003636885862315147,0.7297304026142623,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vmffwf9z7z000pdamkfsq9c,3981,1,0,13,0,99,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4996,4997,25,12,4999,13,5,29.987,150,0.0,0.0,-0.00031999999999996474,1e-06,0.0526392550633218,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vmg2jw1se5000z4bc4h1qzg,3972,19,0,4992,0,25,99,50,0,25,298,250905_TDMAT_Campaign0019_02_GP,30,10,120,4999,27,9999,4997,4992,299,29.971,150,0.0907067857142858,0.0902785714285714,0.09968000000000003,0.004911237634450849,1.2808734991246453,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vmyn055sqh000p61gdcd8jc,105,19,0,5,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4979,11,299,16,4997,5,5,32.409,150,0.14603821428571437,0.14633571428571454,0.15195999999999998,0.0034141736383275505,4.000286701033509,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vn3v211r6z000f3vfa5rp94,3998,1,0,23,0,99,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,101,13,299,9996,101,23,299,36.191,150,0.0010310714285712713,0.0015625000000012434,0.0026399999999998157,0.0005566361019548982,0.22646207166622528,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vnak83nwwk000met117t5d4,3996,1,0,4998,0,25,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4999,12,25,9999,4997,4998,5,36.196,150,0.14258857142857123,0.14222142857142828,0.1404000000000002,0.005753033804800786,3.4766343703750486,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vns656hzkk000e37gkyrq0m,102,19,0,6,0,25,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,4986,4997,299,9984,107,6,299,39.592,150,0.0011403571428570355,0.007520000000000948,0.0028000000000000112,0.004172001917546291,0.3107102150143401,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vp2avs9yzh00064p94pkzzg,3998,1,0,4987,0,25,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4998,4999,25,9993,1606,4987,5,39.605,150,0.11975500000000001,0.11946428571428568,0.12212000000000017,0.015583993947217654,2.350501626656848,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vpheyn5xsz000mpa2sw5vbw,102,19,0,4996,0,99,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,103,4992,299,9986,103,4996,299,42.537,150,0.012176428571428538,0.01182142857142868,0.012439999999999998,0.0017428132312968313,0.2753046867867601,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vpwjatnrw5000qekca5nz90,101,1,0,4982,0,99,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,101,12,26,17,4999,4982,299,42.782,150,0.022596071428571562,0.026392857142857298,0.038920000000000246,0.012659917867354903,1.019009805267186,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vq3s3n1x93000jr67mphscc,3999,19,0,8,0,25,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,100,4998,299,18,4997,8,5,43.765,150,0.12948785714285707,0.12948571428571448,0.13139999999999985,0.0031363894489545106,2.1366654537188627,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vqahktdt0d000tb57tqpbjm,100,19,0,4995,0,54,25,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,102,11,25,9998,4997,4995,299,47.033,150,0.009958928571428619,0.010328571428571211,0.027680000000000007,0.007126953724261264,0.7668074164728854,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vqnqkn5y13000tvat0h1bng,3998,1,0,11,0,58,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,107,13,299,48,100,11,299,47.713,150,0.017072142857142984,0.014992857142857474,0.012119999999999891,0.009601299338088839,0.7927745267205459,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vqrn3fnxz5000acff42mtsr,105,19,0,4996,0,63,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4997,12,25,49,4997,4996,5,47.913,150,0.23507749999999974,0.2344857142857139,0.23628000000000016,0.012983003017288006,2.4928435483455096,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vr1vmcst6q0009nf4p5dn2w,3998,1,0,8,0,99,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,100,4999,25,9998,105,8,5,53.596,150,0.0,0.0,-0.0016799999999997795,1e-06,0.27452788954301915,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vr2fd99w41000ydsc32wvew,3999,1,0,5,0,62,25,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,102,11,25,9998,4995,5,5,53.518,150,0.015483571428571248,0.014785714285714338,0.01871999999999986,0.0054212356449763075,0.7493255320142914,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vrb56cdsk5000tm5bbxyrdm,3997,19,0,4996,0,25,99,50,0,25,299,250905_TDMAT_Campaign0019_02_GP,30,10,4998,11,25,9994,101,4996,299,54.01,150,0.012193928571428612,0.016654545454545398,0.014000000000000058,0.009391714301481925,0.9667707440532672,True,,0t7sgmp3f1vzv000fjpr6p0xr8
0t5vrqskc1zfk000r6bagzrs9g,3992,19,0,19,0,25,99,50,0,25,25,250905_TDMAT_Campaign0019_02_GP,30,10,104,23,299,53,4992,19,299,54.247,150,0.05861785714285725,0.05846428571428573,0.05644000000000005,0.02420476951649949,0.759370057017879,True,,0t7sgmp3f1vzv000fjpr6p0xr8
