recommendation_id,elapsed_time,new_predicted_output,new_predicted_uncertainty,current_trained_hps,average_rmse,plasma_prep_time,precursor_dose_time,plasma_purge_time,ALD_purge_time,campaign_id
0t4a0sqhx1x5z00094rtjde3x0,2.5353020999464206,0.16849816572571147,0.0001771487885886362,"[0.0023623080028830658, 1.4997976883484947, 0.5126898883162208, 1.4992519687915125, 1.4998518464293538, 0.1118138464690745]",0.02194773233582063,10.000943464073126,5999.999616412457,10.00012742718976,2959.5978358743255,0t49fgtahnrvv000294qhkf8jm
0t4a10yrd5tc1000x2z5twhs9g,2.8343827999779023,0.18096061885602827,0.00014315497447570336,"[0.002357092376881968, 1.499912272535998, 0.5138327687825901, 1.4995514935956296, 1.4996230988735313, 0.11197336022575208]",0.02105685770512898,1776.9820605191703,4319.586638862132,10.00112396846421,5999.99988313297,0t49fgtahnrvv000294qhkf8jm
0t4a1ak1s1w1x000pt2grrc39g,2.509773400030099,-8.174100466226686e-05,0.00014920369115480812,"[0.0023223563451730787, 1.4997053557951214, 0.5077451855873327, 1.4996439659155514, 1.4998408958385223, 0.11373963585827022]",0.018768501445391304,3999.9997560536763,100.00011836309999,2931.0128656758316,3242.7180635781965,0t49fgtahnrvv000294qhkf8jm
0t4a1jdgc5xcz000pa5zk6q7rw,2.506052599987015,0.14710598244175713,0.0001521020814097761,"[0.00227831358132281, 1.4998180995807406, 0.5047260439969943, 1.4989653964973946, 1.499954912274632, 0.11202263896289244]",0.025229851532680928,2045.38319489886,5999.999980402366,3446.8362792297303,10.000485861976324,0t49fgtahnrvv000294qhkf8jm
0t4a1sf2gnzsn000cm3tg9vjj8,2.7745818000403233,0.13189401340388573,0.00015086840451433644,"[0.002536289561858588, 1.4998496132731465, 0.5291006216420867, 1.4999156181048376, 1.499430765264758, 0.11069496510899941]",0.01877305560499058,3999.9998956659174,3888.251678741386,5999.999741127231,2414.430852983291,0t49fgtahnrvv000294qhkf8jm
0t4a23arbxr450002h6yz8aqsg,2.7404936000239104,0.17842355041949598,0.00015261563582661812,"[0.002535940431670356, 1.4999575787360506, 0.5305329026165093, 1.499673722584263, 1.4998938974853582, 0.10847204730259064]",0.022422074082802723,3999.9996984261375,5999.999156374527,10.000318383612735,2847.4552496381234,0t49fgtahnrvv000294qhkf8jm
0t4a2c0yc5r7k000cnkgtcj730,2.4524868999724276,0.13107996770949415,0.0001416751013492542,"[0.0026132983941444393, 1.4998176841849626, 0.541109048193573, 1.4987648876379365, 1.4989334703713075, 0.10679912605524998]",0.02857258558714232,10.000173489627532,3750.121563796109,2895.06693991012,10.000082971931441,0t49fgtahnrvv000294qhkf8jm
0t4a2h60pnr9300038ny2y41k4,2.6167126999935135,0.17038703745089262,0.00014833995791524115,"[0.002681494605835253, 1.4997019889752914, 0.5570427350421373, 1.4998588296878743, 1.4997038930740911, 0.10944497909069133]",0.02077766388997462,10.000023793865427,4044.5176961152206,10.00066951520232,2956.488996668664,0t49fgtahnrvv000294qhkf8jm
0t4a2qmr7sz1h000j5xv6tcy34,2.6223159999935888,0.15532763169074087,0.00013963794152536713,"[0.0026579264927946086, 1.4995561583363015, 0.5633311277924148, 1.4993080377359624, 1.4999041732509828, 0.10690074565050385]",0.022817377909226402,10.000758797059595,3656.4611104896812,2822.783483725282,5999.999751963277,0t49fgtahnrvv000294qhkf8jm
0t4a31dt4hxjd000xcvex9zsr8,3.0104121000040323,0.007052807853506066,0.0001415813538856102,"[0.0026095788595828437, 1.4998113449968002, 0.5569093072219671, 1.4998086161811917, 1.4979993893470986, 0.11083324203925549]",0.01896546751895044,2279.216981367552,100.00000503177314,10.000885828247979,3165.5647414081236,0t49fgtahnrvv000294qhkf8jm
0t4a37ct99vhn000n44gkz4jwc,3.0202376999659464,0.1659544634260391,0.00013926223804648484,"[0.002507948545238104, 1.4993405120999648, 0.5424584241637633, 1.4997408658469844, 1.4993770443199208, 0.1093544557307827]",0.018770336318185775,3999.9997583882932,3918.9148948245847,10.000660888559183,3101.5544158260595,0t49fgtahnrvv000294qhkf8jm
0t4a3ffa1swfq000eg6s1fbq7c,2.830473499954678,0.06836822224890213,0.0001335640726612115,"[0.0025724474079656737, 1.4997392385380532, 0.5553906158549273, 1.4991271323760178, 1.4998690848719891, 0.10945456969261945]",0.01945407898742665,3999.9997315679266,1201.8098141026123,10.00035270092988,3010.2765331667,0t49fgtahnrvv000294qhkf8jm
0t4a3pdhadysd000abx5xn7ekc,3.02077050000662,0.15295046305076795,0.0001382586254906339,"[0.0025887361122200643, 1.4998117613807822, 0.5641237820713183, 1.4996958024996387, 1.499963129054431, 0.1078958587976397]",0.022532429573791115,1876.8917974842755,4048.9598084124805,10.000036741963902,10.002107803187755,0t49fgtahnrvv000294qhkf8jm
0t4a3v9vhxzsn000q4yay231r0,2.846534900018014,0.12752576828691478,0.00013478556313978812,"[0.0025520915295658315, 1.499774509119764, 0.5665747380869482, 1.499756078347453, 1.499510880612899, 0.11011430206312305]",0.021221363524325392,1892.150662936231,2277.93104585845,10.000563792841737,5999.999934884964,0t49fgtahnrvv000294qhkf8jm
0t4a4466dhv5k000hrn0jgegqw,3.0101049999939278,0.13882319511875096,0.0001409007650240497,"[0.0025814816494972373, 1.4994480935716668, 0.5617104920131976, 1.499142965805096, 1.4995389902251643, 0.10974584817056518]",0.023751370171282243,10.00015499573192,5999.999828663178,3634.156300670969,3620.7832443624434,0t49fgtahnrvv000294qhkf8jm
0t4a4db65dr250004a7qhr862m,3.1899455999955535,0.052733942525371946,0.00013044796357962305,"[0.00257480163417851, 1.4999425650130362, 0.5579407431680189, 1.4998305284165665, 1.4995103677189117, 0.11117084327078708]",0.02071114413908614,1905.1057225906354,1039.228686810239,10.000083484631713,10.000529689982729,0t49fgtahnrvv000294qhkf8jm
0t4a4h2445wr10009hcws8avxm,2.813858999987133,0.17810789472168184,0.00013820339991208445,"[0.0025482317345597444, 1.498429020961911, 0.5617581099483834, 1.4992847839413068, 1.499881794919423, 0.10746024651982534]",0.024171293994519696,3999.9998928603986,5999.999706152377,2581.9652983998067,10.000736924606127,0t49fgtahnrvv000294qhkf8jm
0t4a4rhw11vxd000z7trnf56kg,3.2921232999651693,0.062370098709182115,0.0001368609541866404,"[0.0027917092646795767, 1.4997705710456806, 0.5853777771134975, 1.4999550505813324, 1.4993885663507778, 0.10753905717408065]",0.02037671274513895,2155.770042974167,1236.5560022601333,5999.999761491683,10.00010855958731,0t49fgtahnrvv000294qhkf8jm
0t4a4ysf09t2q000pqewj3g0er,3.089457600028254,0.12045049159016664,0.0001406401433987345,"[0.002935592817231915, 1.4991918323369315, 0.6136970529538515, 1.4993551871159818, 1.4984950088658613, 0.10700639176716402]",0.0193201358991544,1941.1234682931329,1996.6271630596966,5999.999944497953,5999.999895626492,0t49fgtahnrvv000294qhkf8jm
0t4a59xmm1tbf0005n2z8qaax4,2.826083100051619,0.005380323323467287,0.00017001353871976351,"[0.003305299273746058, 1.4977788542851158, 0.6425396339786558, 1.499969958710535, 1.4994089314618249, 0.10680698471801277]",0.023757769773240966,10.000685243749748,100.00032512735125,2956.1658917269338,5999.998893399074,0t49fgtahnrvv000294qhkf8jm
0t4a5jbrcxsqq000tsvz801y20,2.3378175999969244,0.13524236247090787,0.00014059671454800447,"[0.003025979536919847, 1.4977797009081422, 0.6093171536510981, 1.4997953651327949, 1.49921232062881, 0.10967889203468352]",0.025874848911310772,10.001001749002087,3810.691096734172,5999.9999136305105,3065.3676696731027,0t49fgtahnrvv000294qhkf8jm
0t4a5v53fdvrq000z8z7bn9rkm,2.969239500002004,0.16562910735150377,0.00015692620389940658,"[0.0032526532113141167, 1.4991616333323259, 0.6493219512030766, 1.4991905822419294, 1.4993388059601198, 0.10558595794099485]",0.02319509990351056,3999.9990124623905,5999.999303141048,2906.8414002480017,5999.999579350154,0t49fgtahnrvv000294qhkf8jm
0t4a67edz1rr5000hyqwcgqpam,3.2904338999651372,0.10065213750931702,0.0001455511074916523,"[0.0031631096331882456, 1.4981090738449214, 0.6256365184090674, 1.4996523595804998, 1.499794615856114, 0.10744205196733038]",0.023383244695831848,3999.999587128874,1795.6922806672978,5999.999944136147,3087.8205599389808,0t49fgtahnrvv000294qhkf8jm
0t4a6h170hwn9000dsnfcj26qr,3.455902299960144,0.15212939621641916,0.000138517765103681,"[0.002997289865213998, 1.4991089426948667, 0.6041876828570372, 1.499824888165688, 1.4995252142196769, 0.10983992900019993]",0.027367932332355432,3999.999482733174,3813.1594572482377,2901.420500191106,5999.999760539833,0t49fgtahnrvv000294qhkf8jm
0t4a6wfcynwwf000fzr1ja3qw8,3.5209966999827884,0.12980045416376595,0.00014210195481043742,"[0.003017018052342939, 1.4999089894955087, 0.613656748174101, 1.4998465359886166, 1.4998126519196084, 0.10780388600004867]",0.022809441858543715,2139.8237957598008,3966.078049618306,5999.999625267201,10.000463915269757,0t49fgtahnrvv000294qhkf8jm
0t4a73ry4dt9d000e0bj9xzfrc,3.2053725000005215,0.15328798833953505,0.0001423392998030749,"[0.002958638181750465, 1.4996226794540841, 0.5969653506541043, 1.4991238285452937, 1.4996548370766996, 0.1091631533432429]",0.021789763392863058,2053.2982871152535,5999.999990085787,5999.998805087424,5999.9997155604415,0t49fgtahnrvv000294qhkf8jm
