FileName,Average_Growth_Rate_nm_per_cycle,Average_RMSE, Lin_GPC_nm
250812_TDMAT_Campaign0012_03_GP.txt,8.940181498160639,0.1370933333333331,0.15426659954316882
250812_TDMAT_Campaign0012_03_GP.txt,9.134992637424096,0.1437000000000012,0.14900459423195683
250812_TDMAT_Campaign0012_03_GP.txt,9.094382810741862,0.012533333333332545,0.008354931510150536
250812_TDMAT_Campaign0012_03_GP.txt,9.227010006492629,0.09180000000000063,0.09305294750200703
250812_TDMAT_Campaign0012_03_GP.txt,9.23592971981584,-0.000326666666668037,-0.0007641134312787141
250812_TDMAT_Campaign0012_03_GP.txt,9.012207086361206,0.10290000000000177,0.11509884008467153
250812_TDMAT_Campaign0012_03_GP.txt,8.950908220159205,0.1091133333333308,0.1080647962397694
250812_TDMAT_Campaign0012_03_GP.txt,8.590788925104272,0.04828717948717918,0.08811004403062234
250812_TDMAT_Campaign0012_03_GP.txt,8.129939887515418,0.15201764705882262,0.17202979719693728
250812_TDMAT_Campaign0012_03_GP.txt,7.934586625200368,0.10670666666666571,0.11012054761685638
250812_TDMAT_Campaign0012_03_GP.txt,7.7377539526334305,0.14907647058823706,0.16605132489054358
250812_TDMAT_Campaign0012_03_GP.txt,7.703822319909584,0.1174733333333317,0.12263775705830024
250812_TDMAT_Campaign0012_03_GP.txt,7.815348573338142,0.0047800000000014125,0.003593859781154999
250812_TDMAT_Campaign0012_03_GP.txt,7.658982306536284,0.13648235294117647,0.14840308261886054
250812_TDMAT_Campaign0012_03_GP.txt,7.7488497699759336,0.12187499999999929,0.12238280252179774
250812_TDMAT_Campaign0012_03_GP.txt,8.015993481248323,0.0875812499999995,0.09252168680349368
250812_TDMAT_Campaign0012_03_GP.txt,8.518954311345789,0.14604666666666616,0.1540582169057941
250812_TDMAT_Campaign0012_03_GP.txt,9.38769391291193,0.13809333333333218,0.14824158292423956
250812_TDMAT_Campaign0012_03_GP.txt,9.499624909859428,0.06761842105263172,0.14074853885597918
250812_TDMAT_Campaign0012_03_GP.txt,9.252512762460022,0.16332499999999683,0.17998789913876898
250812_TDMAT_Campaign0012_03_GP.txt,8.82710606907582,0.006600000000002382,0.006727431642255641
250812_TDMAT_Campaign0012_03_GP.txt,8.730605423270534,0.056587804878048,0.12823551478718118
250812_TDMAT_Campaign0012_03_GP.txt,8.87555640021125,0.08064117647058859,0.08825245408253046
250812_TDMAT_Campaign0012_03_GP.txt,8.775769660612415,0.15365882352941018,0.16334047274394906
250812_TDMAT_Campaign0012_03_GP.txt,8.8840975687135,0.12943750000000165,0.1384172255553037
